1	qid:1296909	求推荐日本踏春赏樱之旅行程安排！5-7天。	算了吧，到时候哪哪都是中国人，还特别贵。	0	41
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	日本由北海道、本州、四国、九州四大岛及多个小岛组成。本州岛是日本最大的岛屿，也是世界上第七大岛，它的重要城市有东京、大阪、名古屋、京都、神户等，是日本的政治、经济和文化中心。京都、大阪的金阁寺、祗园、天守阁、道顿崛，箱根的富士山、忍野八海、河口湖，东京的新宿歌舞伎町、新宿都厅展望台、秋叶原电器城、皇居二重桥、筑地市场、台场、银座、浅草寺等，都是必去的景点。日本的小吃味道也很不错，道顿崛有很多的寿司等美味，去筑地市场吃全日本最新鲜的海鲜和寿司，还有日式料理等，很有特色。	0	7
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	日本大版购物有折扣，而且整体价位都比其他地方便宜，吃就需要你去找一些小馆子，越是没有中国人去的，越地道，价位也不高，刺身都非常新鲜，不用担心卫生问题，我去日本那么多次，从来没有吃坏过肚子，另外日本的奥特莱斯里的阿迪，耐克，李维斯等必去，绝对比国内便宜好多好多	0	8
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	北海道还不错，小吃都挺精致的。	0	7
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	日本的北海道景色不错。小吃吃不惯。	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	如果大城市，比如东京、大阪逛厌了，日本一些小的地方更有味道。我个人很喜欢濑户内海周围，附近的高松（电视剧《为了N》有一部分在这里取景），海鲜也很不错。如果有条件可以去坐guntu，是一艘船，但是感觉很安缦。欢迎大家关注 极致日本俱乐部（微信号：Premier_Japan_Club）	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	大阪的环球影城，东京的迪士尼，北海道的滑雪场都挺好玩，日本小吃最多了，而且都很精致，比如大阪烧，小丸子，鳗鱼饭，天妇罗等等	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	东京，大阪，箱根，北海道等地都值得一去，日本的小吃我倒觉得一般。	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	日本我喜欢打卡各动画片里的场景。比如神奈川县的镰仓市，各种灌篮高手的回忆杀。ヾ(❀╹◡╹)ﾉ~	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	京都奈良很不错，小吃也很多	0	6
1	qid:1290538	日本有哪些好玩的地方呢，日本的小吃味道怎么样呢	还没有去过，看了评论，觉得不错，想去看看。	0	6
1	qid:1293883	3月去日本穿什么衣服	建议带羽绒，长袖T，围巾。室内都有暖气，当地人都穿很少。	0	7
1	qid:1293883	3月去日本穿什么衣服	看看天气预报，如果10度以上，可以不用羽绒服，一个厚外套，一个薄外套，里面里面薄毛衣或者体恤就可以	0	7
1	qid:1293883	3月去日本穿什么衣服	3月份日本还是很冷的。即便是东京大阪也要穿羽绒服的，北海道就更加冷了	0	7
1	qid:1293883	3月去日本穿什么衣服	穿保暖点，因为可能下雪	0	6
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	没有什么特别要注意的，日本春节期间挺冷的，羽绒服穿好，上岸购物的时候注意集合时间，到了船上绑定信用卡，可以预定项目，想要网络的话可以租船上的，价格贵点，也可以租陆地的wifi设备，这样上岸就有网络	1	8
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	邮轮旅游是一个非常好的休闲旅游，冬天邮轮旅游也是淡季，好一点的大邮轮都到南方跑南洋线路了，现在在北方跑日本的邮轮都是几万吨的小邮轮。冬天海上风浪比较大，小游轮的稳定性远远不如那些大游轮好，因此晕船的游客要提前准备好药品以备不时之需。另外如果从北京到天津邮轮母港自己有车的话，还是自己驾车去比较好，邮轮母港里有存车场每天50元存车费。或者乘高铁到塘沽转乘公交车也行。其实这个方法并不是为了省钱，而是为了便于上船和下船。上船时邮轮有两个通道，一个是散客通道，另一个是团体通道，因为团体的人比较多所以要排队登船，而散客可以随到随登船了。尤其是排在后面的团队，有时连汽车都不叫下，坐在车里等通知。我乘邮轮时我们是103团队，我们是散客一点钟开始上船，我们就上船了，我们那个团队四点半才上了船。下船也是一样，行李卸完以后，散客就可以下船了。而团队就要排队下船，估计我们都到家了，船上的人也不一定能下完。还有每个游客都会发一个房卡，这个房卡很重要，开房间门要用到它，吃饭，购物，以及在船上的消费都会用到它，他是要和信用卡绑定的（最好带张信用卡，储蓄卡不行，没有信用卡就要带美金，每人一般要交1000美金的押金，这些押金主要用于船上的小费和在船上的消费，下船时统一结算），所以千万别丢了或借给别人。如果你们几个人一起去，有一张信用卡就可以绑定同行所有人的房卡。还有上岸旅游时，由于人很多千万注意别掉队。每条船都有每条船的特点，就不一一而足了，祝你旅途愉快。	0	8
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	没啥特别注意的，游轮很方便的，基本护照6个月以上就没问题我也是去年过年去的日本，游轮去的，基本上啥都不用操心。每一张房卡，或者一个房间需要绑定一张银行卡如果你带的是信用卡，那就方便多了，在上船之前，会有提示绑定卡简单几分钟搞定如果没有信用卡，那也没关系，有银联卡就行，绑定（不过地址是在船上的中心大厅）通过前面一系列关卡，上交我们的护照以后，就要上船了同样刷卡，过脸房卡上会有你的名字，一定保管好你的卡我的房卡在第三天消磁了，而且是两张同时消磁然后只能去事务中心重新刷磁	0	7
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	注意人生安全，证件，提前准备好钱	0	8
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	春节期间到日本旅游的人比较多，要注意安全，日本春节天气冷，多穿点衣服。	0	7
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	游轮上有拖鞋吗？我是歌诗达号	0	7
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	春节期间的游轮肯定是满员状态，大家都出去玩了，注意随身携带的重要物品，到了目的地后下船，听从指挥，不要脱离团队。	0	7
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	游轮不需要准备什么，带上护照和信用卡，信用卡绑定房间，付小费和船上消费	0	6
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	没什么好注意的，就是多穿点衣服，因为那时候比较冷。	0	6
1	qid:1288677	春节游轮旅游有去过的吗？需要注意什么吗？去日本	注意带护照，然后带上钱。	0	6
1	qid:1269959	第一次出国去日本，同学三个结伴旅行，是报团好点还是自由行？其中一个曾经去过日本。	3个人的话自由行比较好，住宿可以挤一挤，如果跟团的话，要挤一间比较麻烦，还要和这个申请和那个申请，这样费用就能省很多。日本交通又非常方便，只要你提前下载好日本的换乘APP，例如换乘案内，日本换乘等，用起来就非常方便了。日本的旅游景点大家其实也都很了解，第一次去的话走的肯定是常规线路，去大阪肯定去环球影城，心斋桥，大阪城公园，奈良的话肯定去喂鹿，还有富士山一定也要去的。到了东京，东京塔，秋叶原，银座，浅草寺，台场，如果有时间也可以去镰仓看看灌篮高手中出现的海边。日本的中国人也很多，而且有很多汉化字，虽然读音不同，但是至少也看得懂一点，所以自由行完全没有什么问题的。	1	7
1	qid:1269959	第一次出国去日本，同学三个结伴旅行，是报团好点还是自由行？其中一个曾经去过日本。	建议半自助，就是跟团里有一到两天自由活动时间。毕竟在国外，跟团还是放心些。因为同行人有去过日本，那在这1到2天自由活动时间也可以去些行程中去不到且有意义的地方。希望能帮到你！	0	7
1	qid:1269959	第一次出国去日本，同学三个结伴旅行，是报团好点还是自由行？其中一个曾经去过日本。	自助游就好，日本不需要跟团。十一一家三口刚去的，住在浅草寺附近民宿	0	7
1	qid:1269959	第一次出国去日本，同学三个结伴旅行，是报团好点还是自由行？其中一个曾经去过日本。	我20号自由行哈哈哈	0	6
1	qid:1294480	如果前往日本，是否京都必去？请教大家了！	京都比较古朴，如果喜欢这些比较古老的日式建筑，寺庙之类的，就最好去了	0	6
1	qid:1294480	如果前往日本，是否京都必去？请教大家了！	有空就去，没时间不去也罢。	0	6
1	qid:1294480	如果前往日本，是否京都必去？请教大家了！	可以去感受一下～比较复古的感觉的	0	6
1	qid:1294480	如果前往日本，是否京都必去？请教大家了！	京都的各类果子（甜点）。还有就是抹茶类的冰淇淋。我的原则是不必去刻意追求哪一家店，一路走走，一边吃吃，就好。吃的味道也是随心情心意加分的。	0	6
1	qid:1294480	如果前往日本，是否京都必去？请教大家了！	自己去吗？如果参团看你走的哪条线了，比如去冲绳就肯定不会去京都	0	6
1	qid:1293946	去日本，请问会影响出境吗?	不影响，带好护照、签证就行了。	0	6
1	qid:1293946	去日本，请问会影响出境吗?	撕掉不就可以了嘛，出境入境看你签证的	0	6
1	qid:1293946	去日本，请问会影响出境吗?	什么意思？去日本不会影响出境呀。	0	6
1	qid:1293945	去日本，请问会影响出境吗?	这是国泰的行李条，直接撕下来就好了啊	0	6
1	qid:1293945	去日本，请问会影响出境吗?	护照上不能贴任何东西的啊？你这是什么？签证办下来的话就没影响了	0	6
1	qid:1294877	菜鸟代购，第一次去日本，对比了几个航班，最后订完机票发现行李限重手提2件5公斤，我只➕了回来的20公斤行李额，意思我去日本买行李箱咯，是吗	可以啊，那边箱子超划算，上次导游买了一个超划算的箱子，在银座那边。你定的什么航空的机票，南航都是行李额的。	0	8
